id,mass,height,waist,foot,sittingHeight,upperLegLength,kneeHeight,forearmLength,age,gender,handedness,birthOrder
90522,25.3,128.2,56.5,19.7,697,,,333,7.633,M,right,2
90523,25.6,128.1,54.4,19.2,718,408,383,335,7.854,M,right,2
90524,24,123,53.5,21,648,398,381,347,6.603,M,right,2
90525,21.9,118.2,54.6,18.8,659,376,362,311,6.557,M,right,1
90526,28.6,124,60.9,19.5,667,422,384,321,6.91,F,right,3
90527,22.4,119.8,53.2,17.8,678,382,360,303,6.921,M,right,1
90528,27.3,121.2,57.6,20.6,660,385,375,333,7.655,M,both,1
90529,23,127.1,52.6,,683,424,377,324,8.276,F,right,5
90530,31.8,140.2,56.7,22.9,760,466,451,372,9.9,F,right,4
90531,33.6,141.3,62.2,22.2,715,486,448,368,9.349,F,right,2
90532,24.7,123.5,53.4,20.6,661,410,390,327,7.006,M,right,2
90533,23.1,122.2,53.3,18.8,656,388,383,336,8.183,M,right,2
90534,23.7,124.1,55.6,20.8,663,398,406,345,7.373,M,right,1
90535,18.8,113.6,53,17.9,631,353,346,292,5.785,M,right,1
90536,22.4,120,51.8,18.5,652,389,382,321,6.51,M,right,2
90537,35.3,141.1,58.8,23.1,737,492,459,392,11.52,M,right,1
90538,31.6,141.6,59.7,21.8,727,471,446,377,10.622,M,right,2
90539,32,141.1,60.3,23.2,751,,,376,11.085,M,right,1
90550,48.8,163.3,73,23.8,834,544,518,425,14.945,F,right,5
90551,44.2,147.5,66.6,21.4,789,502,471,390,13.76,F,right,4
90552,42.7,149.4,67.3,23.2,803,500,458,406,12.295,F,right,1
90553,40.7,153.3,71.2,24.7,761,550,511,416,11.854,F,right,2
90554,49.1,155.8,71.1,22,809,540,496,418,13.3,F,right,4
90555,23.8,126.3,56.4,19.2,652,433,389,337,10.918,F,left,3
90556,48.3,151.6,71.2,23.7,815,511,457,397,10.754,F,left,1
90557,39,140.4,69.4,23.6,748,470,443,390,9.705,F,right,7
90558,40.2,149,64.6,23,783,510,472,353,10.817,F,right,2
90559,31.2,138.4,62.5,22.1,697,470,437,366,10.195,F,left,2
90560,25.1,132.5,59.4,20.5,710,426,414,344,10.162,F,left,2
90561,35.7,145.3,62.5,22.8,764,492,447,373,10.143,F,left,1
90562,35.2,154.8,59.6,24.6,794,515,506,407,11.353,F,right,1
90563,50.5,146.3,81.2,23.4,770,501,487,394,10.778,M,both,1
90564,34.5,143.6,59.8,21.7,731,474,446,374,11.6,M,left,3
90565,38.5,141.9,67.1,23.5,716,500,447,398,11.277,M,left,1
90566,29.8,136.8,55.8,22.1,717,453,417,356,10.212,M,right,1
90567,42.6,153.3,65.1,25.3,772,524,507,416,10.217,M,left,3
90568,34.1,142.3,64.1,23.8,732,466,431,380,10.524,M,right,4
90569,38.6,142,68,24,731,497,463,388,10.48,M,right,2
90570,25.4,126.5,54.2,20.4,673,416,398,348,9.147,M,right,2
90571,23.9,120.4,54.2,20.1,655,402,391,336,7.14,M,right,2
90572,32.7,125,70.1,20.3,674,421,383,333,6.8,M,right,1
90573,25,121.9,55.9,19,690,374,375,311,7.304,M,right,1
90574,26.1,126.9,52,19.5,680,415,399,330,7.811,M,right,4
90575,23.7,121.5,59,19.3,637,388,356,329,7.646,M,right,5
90576,23.8,123.2,51.7,19.8,663,400,393,330,7.761,M,left,2
90577,25.2,124,53.1,20.3,683,397,390,331,8.336,M,right,3
90578,40.4,137.3,69.9,23.5,724,472,448,374,8.673,M,right,2
90579,24.8,125.7,54.6,19.9,683,413,391,339,8.621,M,right,3
90580,32.1,135.1,62.7,21.6,727,438,423,356,9.596,M,right,4
90581,27.6,129.6,57.9,20.4,713,422,395,335,9.207,M,right,1
90582,52.7,140,86.8,21.8,744,494,443,372,9.796,M,right,1
90583,16.6,107.1,51.9,16.8,592,346,331,282,4.648,F,right,2
90584,16.8,110.7,46.4,17,619,337,326,283,6.798,F,right,2
90585,23.5,122.8,55.6,19,643,,,331,6.893,F,right,5
90586,18.7,110.4,49.8,17.1,599,347,348,294,6.614,F,right,1
90587,16.2,104.5,49.6,16.1,598,328,312,264,4.917,F,right,1
90588,15.5,100.8,48.8,16.2,568,309,302,270,5.39,F,right,1
90589,15.3,101.3,50,15.5,576,319,297,263,4.793,F,right,1
90590,14.8,103.9,48.5,16.4,577,323,303,270,4.939,F,both,1
90591,18.7,110,53.2,17.6,603,350,329,285,5.147,F,right,1
90592,23.3,122,53.6,19.5,645,398,363,321,6.557,F,right,1
90593,21,115.4,55.1,17.5,660,364,341,286,6.269,F,right,1
90594,18.4,116.8,48,18,658,353,340,300,6.42,F,right,2
90595,16.6,105.4,48.4,16.6,602,334,305,262,4.791,F,right,1
90596,21.2,113.8,53.5,18.3,619,360,,301,5.207,F,right,2
90597,23.9,121.5,58.6,19,677,374,,328,6.297,F,left,3
90598,19,111.4,54.6,18.4,614,353,,301,5.045,F,right,1
90599,17.4,101.8,50.8,15,583,328,310,262,4.695,F,right,1
90600,21.8,114.1,55.5,18.7,638,360,,300,5.327,F,right,1
90601,23.2,120.2,54.5,18.9,650,387,370,315,7.54,F,right,5
90602,22.9,115.6,60,17.8,634,380,,302,7.178,F,right,2
90603,27.9,111.8,70.2,18.6,596,404,,305,7.331,F,right,1
90604,21.7,125.8,49.8,18.9,681,392,392,326,7.731,F,right,3
90605,24.7,124.9,58.3,19.2,674,411,380,318,7.008,F,right,1
90606,19.6,116.1,51,17.9,640,375,348,307,7.57,F,right,1
90607,32.1,127.1,65.8,19.8,690,420,395,325,8.495,F,right,3
90608,20,116.6,53.4,17.7,615,393,358,312,8.391,F,right,3
90609,37.9,139.6,71,22.2,730,463,449,373,8.64,F,right,1
90610,27.2,129.5,54.6,19.6,697,425,417,341,8.481,F,right,1
90611,31.7,132,61.6,20.4,709,429,431,352,9.029,F,right,1
90612,37.5,136.5,69,22.1,725,473,437,354,9.147,F,right,2
90613,25.7,127.5,54.8,20.8,676,405,391,358,9.037,F,right,2
90614,23.8,128.6,53.5,19.4,678,414,400,338,9.056,F,right,1
90615,30.8,129.6,59.5,20.6,701,424,395,344,9.174,F,right,1
90616,26.3,133.7,52.3,20.9,736,410,404,335,8.648,M,right,1
90617,22.6,124,54.7,19.3,653,417,397,335,8.219,M,right,1
90618,27.9,131.9,55.5,21.5,684,431,422,364,10.056,M,left,2
90619,36.5,143.4,59.1,22,755,470,448,356,10.683,M,right,2
90620,42.4,153.1,66.3,25.5,792,519,495,409,11.121,M,right,1
90621,54.6,141.1,83.1,22.8,772,507,460,382,11.504,M,right,1
90622,26.6,126.2,54.5,21,676,426,393,348,9.388,M,right,3
90623,49.3,146.5,79.7,24.1,763,504,475,400,9.828,M,right,1
90624,29.2,134.6,55.5,20.6,708,434,433,356,9.18,M,right,4
90625,17.3,107.9,46.4,16.8,610,323,,284,5.215,M,right,2
90626,18.4,116,49.9,17.8,616,374,364,316,6.045,M,both,3
90627,26.8,135.3,57.2,20.1,717,422,418,360,7.934,M,right,2
90628,20.3,117.1,49.8,18,631,377,367,314,7.553,M,right,1
90629,20.1,111.6,51.2,17.8,627,350,350,307,6.045,M,right,1
90630,19.1,106.1,52.8,16.7,606,328,322,277,4.999,M,right,2
90631,17.6,107.9,49.5,16,599,349,324,275,4.835,M,right,4
90632,18.5,114.6,45.2,17.8,633,343,348,303,6.275,M,both,3
90633,32.5,126.5,64.4,20.3,691,414,406,351,6.149,M,right,1
90634,29.6,123.6,58.2,20,694,416,391,339,7.008,M,right,2
90635,31.2,121.4,63.4,20.2,682,438,,360,6.71,F,right,1
90636,19.2,114.4,50.8,18.4,619,383,342,305,6.231,F,right,3
90637,18.7,113.7,48.2,17.9,620,362,362,296,6.625,F,right,1
90638,28.7,123.3,63.7,19.1,661,405,398,322,8.372,F,right,2
90639,20.4,123.1,51.5,18.7,672,388,357,314,7.542,F,right,4
90640,19.8,122.9,51.2,18.4,662,382,377,308,7.342,F,right,1
90641,31.7,133.6,63.4,22,734,437,,340,7.471,F,right,1
90642,25.7,135.2,53.2,20.1,705,446,440,348,9.095,F,right,3
90643,29.3,135.8,56.8,20,712,447,425,342,8.81,F,right,3
90644,29.9,138,64.2,20.9,705,471,426,342,9.478,F,left,1
90645,28.3,137.6,57.7,20.6,702,452,430,352,8.788,F,right,2
90646,26.5,123.6,59.4,19.9,680,402,,332,6.579,F,right,1
90647,17.5,113.8,51.1,17.8,609,362,332,293,6.537,F,right,2
90648,18.4,110.8,49.8,17.3,621,348,336,288,5.905,F,right,1
90649,28.6,126.6,58.2,18.7,683,419,,326,7.531,F,right,1
90650,29.2,135.6,58.7,21.2,701,452,428,361,9.42,F,right,2
90651,30.7,133.2,57,21.5,694,443,425,347,9.508,F,right,4
90652,25.3,134.9,55.1,20.7,,422,,354,9.242,F,left,2
90653,21.7,119.2,53.3,18.5,658,371,351,345,6.433,F,right,3
90654,17.7,109.1,52.7,16.8,602,346,327,283,6.606,F,right,1
90655,36,140.9,66.2,21.9,745,474,446,378,9.796,F,right,1
90656,41.7,144.6,67.2,23.8,785,480,463,381,9.327,F,right,3
90657,26.4,128.7,55.8,19.5,691,425,390,329,9.292,F,right,1
90658,18,114.1,51.4,17,611,375,372,306,5.774,F,right,1
90659,22.6,119.7,54.2,19.2,646,394,356,315,7.107,F,right,4
90660,58.9,168.5,71.8,24.4,886,583,547,429,16.427,F,right,2
90661,42,155.2,66.5,22.8,792,539,472,413,13.916,F,right,1
90662,41.4,154.6,64.1,23.2,792,516,480,432,12.815,F,right,1
90663,42.2,152.2,67.8,23.2,783,528,480,404,12.156,F,right,2
90664,44.8,160.2,67,23.8,823,557,506,416,13.336,F,right,5
90665,52,159,69.2,23.5,877,546,482,404,12.917,F,right,2
90666,54.2,160.7,72.2,26.6,838,545,514,444,14.05,F,right,1
90667,74.7,181,77.2,27.5,929,638,571,497,15.603,M,right,2
90668,60.1,174.7,72.8,26.2,903,580,544,475,15.216,M,right,1
90669,72.2,174.6,77.3,26.3,935,588,547,470,15.252,M,right,1
90670,78.6,174.6,81.8,27.1,876,588,540,483,16.424,M,right,3
90671,54.4,156,71.8,25,805,529,480,428,14.409,M,right,1
90672,72.4,179.5,75.8,27.9,928,587,554,472,17.62,M,right,1
90673,50.4,159.8,67,24,783,556,530,444,14.513,M,right,2
90674,71.5,184.6,76,29.2,953,637,595,507,14.707,M,right,1
90675,47.3,165.4,69.8,25.7,794,582,562,436,12.366,M,right,4
90676,35.7,142.8,63.9,23.9,765,454,446,382,12.295,M,right,1
90677,44.1,148.4,75.2,23.7,737,517,484,417,11.216,M,right,1
90678,34.3,145.4,57.6,23.6,745,470,452,395,13.237,M,right,4
90679,37.9,139.9,63,22.3,742,482,435,372,11.95,M,right,3
90680,36.8,149.7,61.1,23.5,764,503,459,400,12.941,M,right,4
90681,43.3,142.5,67,22.8,726,491,454,384,13.774,M,right,2
90682,59.2,170.1,69.1,26.3,870,555,541,461,15.794,M,right,3
90683,69.7,183.4,74.2,26.8,972,591,560,474,16.167,M,right,2
90684,106.6,185,108.5,26.5,930,666,560,500,16.229,M,right,2
90685,67.7,163.2,84.9,26.1,826,571,511,459,14.228,M,right,5
90686,71.9,172.9,81.8,27.2,901,586,558,471,17.806,M,left,3
90687,82.2,174.5,84.2,27.4,912,601,541,474,17.612,M,right,3
90688,67.1,174.1,74.1,26.6,905,571,568,474,14.956,M,right,1
90689,44.8,154.6,63.1,24.8,796,513,488,428,14.784,M,right,1
90690,18.8,113.8,51.4,17.6,633,354,,297,5.779,F,right,1
90691,14.9,100.9,48.4,15.3,555,338,,256,5.486,F,both,1
90692,15.7,101.3,49.6,15.9,575,297,,270,5.215,F,both,3
90693,17.4,109,51.2,17.2,605,337,,286,5.36,F,right,3
90694,19.3,117.3,50.5,18.2,656,358,358,312,5.979,F,right,3
90695,16.4,110.3,45.5,17.2,602,331,,290,5.084,M,right,1
90696,19.1,108.6,51.2,17.2,604,335,,289,5.201,M,left,2
90697,17.6,105,51.7,16.9,604,325,,283,5.048,M,right,1
90698,20.3,118.6,54.5,19,650,373,370,327,6.313,M,right,3
90699,17,111.3,48.1,17,611,343,338,301,6.433,M,right,3
90700,24.1,127.3,56.5,19.5,713,405,379,330,7.115,M,right,1
90701,27.2,132.2,53.6,20.3,695,451,400,344,8.58,M,right,2
90702,33.4,141.7,59.1,22.8,752,464,441,379,8.936,M,right,1
90703,33.1,138.2,58.2,21.8,753,454,427,375,8.804,M,right,1
90704,32,131.2,60.4,20.9,689,430,405,344,8.662,M,right,1
90705,23.2,125,53.5,19.9,693,395,379,335,7.687,M,right,2
90706,32.7,141.5,55.4,22.6,760,464,435,391,10.045,M,right,4
90707,28.1,136.3,55.3,21.3,719,443,422,373,10.214,M,left,1
90708,29.3,123.1,69.9,18.8,683,406,365,306,7.282,F,right,1
90709,20.5,113.5,53.7,17.8,636,355,,300,6.119,F,right,2
90710,21.7,122.5,54.8,19.5,637,399,373,309,6.934,F,right,2
90711,25.9,126.8,57.4,20.6,707,401,374,324,6.822,F,right,2
90712,23,125.5,63.8,18.4,687,387,355,311,6.976,F,left,1
90713,21.8,118.8,53.4,19,659,382,366,315,7.835,F,right,1
90714,23,121.8,54.7,19.4,658,394,372,314,7.438,F,right,1
90715,25.4,128.1,56.4,19.7,682,431,402,330,8.109,F,left,3
90716,31.6,133.5,57.5,20.3,736,437,398,334,8.763,F,right,1
90717,24.4,127.4,52.7,19.4,692,415,386,322,9.982,M,right,2
90718,27.4,128.4,56.3,20.4,665,418,402,344,6.757,M,right,2
90719,19.5,115.1,51.3,17.9,624,358,359,315,6.064,M,right,1
90720,24.9,127.5,54,20,659,402,390,336,7.794,M,left,2
90721,18.6,109.2,52.8,16.8,627,331,325,285,5.242,M,right,3
90722,17.9,109.9,49.8,17.4,597,362,341,297,5.861,M,right,3
90723,22.5,112.7,56.9,17.3,630,350,348,304,5.831,M,right,4
90724,29.4,134.6,57.1,22.2,701,447,439,368,10.042,M,right,1
90725,31.9,138,60,21.4,713,454,450,369,9.749,M,right,1
90726,26.5,134,56.8,20.8,702,445,422,355,8.216,M,right,2
90727,28.8,126.4,57.1,19,680,428,402,331,8.251,M,right,2
90728,32,129.4,63,20.6,700,430,407,341,8.473,M,right,3
90729,34.9,139.9,62.2,23.9,740,455,435,375,8.594,M,both,1
90730,25.3,126.6,59.5,19.3,682,408,393,337,8.314,M,right,2
90731,44.8,146,69.5,24,777,486,475,388,10.458,M,right,2
90732,48.8,153,69.6,23.8,790,532,489,416,10.77,M,right,1
90733,28.2,141.1,55.9,22.2,733,475,450,364,10.442,M,right,1
90734,58.2,158.1,77.1,24.9,805,543,525,439,13.409,M,left,4
90735,34.2,139.2,60.2,20.7,721,494,463,367,12.287,M,left,1
90736,33.2,140.7,60.9,21.9,714,487,464,388,11.362,M,right,1
90737,35.7,139.9,58.2,22.3,737,470,444,375,11.797,M,right,1
90738,38.5,156,64,23.7,793,526,478,407,11.964,F,right,2
90739,46.6,148.9,66.2,24.5,811,482,468,402,11.482,F,right,4
90740,26.4,136.4,53.4,20,709,451,417,361,9.442,F,right,2
90741,27.3,134.4,54.6,20.6,707,445,414,356,9.13,F,right,2
90742,45.3,149.7,71,24.3,771,513,482,417,11.274,F,right,4
90743,50.5,158.1,78.6,23.8,765,584,503,429,11.392,F,right,1
90744,27.7,126.4,56.2,20.5,691,421,387,345,9.44,F,right,2
90745,36.6,142.4,69.9,22.5,730,494,457,378,9.073,F,right,1
90746,32.4,142.4,63.1,22.1,736,473,447,399,9.541,F,right,3
90747,50.5,160.1,66.9,23.6,837,555,486,413,14.8,F,right,4
90748,62.4,169.7,74.3,24.4,934,555,509,444,17.223,F,right,3
90749,55.1,168.7,71.5,24.9,903,563,506,445,17.215,F,right,3
90750,66.4,172.7,76.8,26.4,912,586,517,465,17.831,M,right,3
90751,71.8,183.3,76.2,27.2,958,598,566,488,17.259,M,right,7
90752,66,171.9,76.2,25.6,913,580,529,465,17.18,M,right,2
90753,55.1,164.9,69,23.9,896,555,489,427,15.493,F,right,2
90754,53,163.5,67.2,24.4,879,555,481,429,16.651,F,right,4
90755,52.9,167.9,76.4,24.2,877,562,514,456,18.094,F,left,3
90756,41.4,160,63.2,22.5,832,531,490,406,17.034,F,right,4
90757,48.8,154.6,70,22.8,835,516,439,396,17.114,F,right,1
90758,41.4,160.7,60.2,21.5,861,549,475,409,17.823,F,right,1
90759,56,159,71.5,22.5,852,539,475,401,16.563,F,right,3
90760,54.1,158.1,69.9,24.1,828,554,488,427,14.521,F,right,2
90761,40.5,153.6,70,22.5,788,524,460,415,16.971,F,,3
90762,54.2,150.8,72.7,22.1,798,533,460,391,17.347,F,right,1
90763,55.7,156.9,72.2,23.1,846,536,478,408,15.271,F,right,2
90764,48.9,158.6,68.4,23,870,536,480,405,17.292,F,right,1
90765,61.7,172.5,84.3,24.8,870,609,552,460,16.944,F,right,2
90766,58.3,153.8,85.1,24.1,762,550,510,412,14.28,M,right,1
90767,62.8,172.7,73.2,24.6,881,593,548,456,15.811,M,right,1
90768,59.9,176.3,69.3,26.8,901,586,550,469,17.034,M,right,4
90769,46.8,159.1,66.8,25.1,794,556,531,440,14.499,M,both,1
90770,72,178.3,81.8,24.6,910,611,554,471,17.752,M,right,7
90771,69.8,182,76.3,27,953,592,586,484,17.459,M,left,6
90772,74.9,180,75.5,27,923,602,541,489,15.956,M,right,1
90773,74.6,181.3,77.4,27.9,935,622,579,512,17.089,M,right,3
90774,23.3,125.1,57.5,20.2,677,398,373,334,7.813,F,left,6
90775,67.8,172.7,72.5,25,896,585,,461,18.568,M,right,2
90775,24.3,124.1,56.3,20,662,412,389,322,6.844,F,right,4
90776,27,131.5,61.1,20.3,681,444,402,345,9.659,F,right,3
90777,40,140.5,69,20.5,755,455,446,361,9.39,F,left,1
90778,65.6,175.5,70.3,26.8,943,563,,475,18.245,M,right,2
90778,23.8,118.7,57.8,18.4,648,397,356,313,7.211,F,right,1
90779,20.5,126.2,52.3,20,681,391,387,338,7.753,F,right,2
90780,42.3,139,73.4,22.3,752,467,425,364,8.388,F,right,1
90781,64.3,182.6,69.2,28.1,947,602,,494,16.676,M,right,1
90781,33.7,145.1,57.6,23,760,497,460,386,10.485,F,right,2
90782,24.9,129.9,57,20.5,674,420,406,342,8.276,F,right,4
90783,36.6,128.9,71.2,19.5,708,448,395,322,8.96,F,right,5
90784,83.5,184.1,81.5,28.3,943,635,,498,17.032,M,both,3
90784,33.4,136.2,59.9,21.9,741,462,410,348,9.694,F,left,3
90785,32,139.4,59.8,22.9,730,467,429,371,10.201,F,right,1
90786,47.4,163.8,66.8,24,857,522,511,432,15.282,F,right,6
90787,56.7,166.7,72.1,24,,560,523,421,15.247,F,right,3
90788,53.2,160.9,65.3,22.9,827,562,507,430,17.13,F,right,2
90789,58.1,170.9,65.4,24.8,888,575,520,449,16.303,F,right,2
90790,64.7,173.7,80,24.5,920,592,525,444,17.99,F,right,2
90791,57.9,160.4,73.8,22.6,858,538,471,419,17.845,F,both,2
90792,58.7,154.2,76.1,23,821,532,470,432,17.316,F,left,1
90793,59,170.5,74.5,24.1,887,575,519,456,16.996,F,both,2
90794,47.9,159,69.8,24.2,862,529,476,418,17.694,F,right,5
90795,47.4,162,63,23.6,861,540,481,410,17.388,F,both,3
90796,49.9,157.4,68.5,22.8,828,532,476,407,14.877,F,left,2
90797,54.6,164,69.8,23.8,878,558,485,426,15.277,F,right,3
90798,56.7,157.9,75.1,22.6,858,533,460,408,15.665,F,both,1
90799,45,155,61.7,23.2,792,551,470,425,15.315,F,right,4
90800,74.1,166.6,83.6,23.6,873,577,504,428,15.909,F,right,1
90801,87.9,180.4,87.6,27.6,945,616,,477,18.264,M,right,1
90802,44.8,165.5,61.5,23.5,836,526,,444,16.462,M,right,3
90803,72.3,167.2,84.5,25.8,888,556,,435,14.984,M,both,1
90804,73,187.8,77.3,27.5,932,658,,519,18.209,M,left,1
90805,39.9,153.4,64.3,24.4,818,492,,424,15.98,M,right,5
90806,60,178.4,70.2,24.9,895,617,,480,16.347,M,right,3
90807,56.5,168.7,68.9,27.6,876,571,,481,15.783,M,right,4
90808,65,167.9,71.7,26.8,920,549,,460,15.304,M,right,1
90809,81.1,172.7,91.3,27.6,908,597,,479,16.774,M,,
90810,81.3,185.5,83.2,28,945,626,,494,18.135,M,right,2
90811,64.6,172.2,76.3,24.9,890,607,535,477,15.167,F,right,1
90812,50.2,161.3,69.3,23,837,546,490,413,15.112,F,right,1
90813,53.7,155.2,73.8,22.1,849,536,448,408,16.643,F,right,4
90814,52.2,162.1,76,24.2,850,546,483,422,15.471,F,left,4
90815,52.4,164.3,68.2,23.8,880,556,478,423,15.192,F,right,2
90816,60.4,155.7,73.7,23.9,847,511,468,413,15.167,F,right,1
90817,50.1,155.3,69,23.8,819,545,448,415,17.796,F,right,3
90818,65.5,173,71.4,26.1,860,600,537,453,16.416,F,right,2
90819,48.1,158.8,70,24.5,840,538,466,422,16.629,F,right,2
90820,50.7,158.8,63.8,23,836,546,476,411,18.466,F,both,1
90821,62.5,158.3,75.5,23.4,860,563,476,401,16.353,F,left,
90822,52.5,164.4,71.1,24.9,856,552,489,438,15.553,F,right,4
90823,40.4,156.7,61.5,23.3,819,529,475,422,15.252,F,right,3
90824,70.6,179.5,77.3,26.5,910,610,546,460,15.548,F,right,3
90825,68.4,168.2,76.4,23.6,877,608,508,430,15.561,F,right,4
90826,57.9,153.8,77,22.7,849,516,453,394,15.331,F,right,2
90827,49.2,159.4,67.8,22.9,835,559,488,432,16.492,F,both,1
90828,40,154.8,66.7,24.2,792,520,478,432,15.375,F,right,6
90829,54,166.1,70.2,23.8,884,568,485,439,18.425,F,right,2
90830,52.8,158.4,70.3,24.1,830,538,478,430,16.744,F,right,2
90831,59,162.9,75.6,24.5,869,576,488,425,17.226,F,right,2
90832,51.2,156.9,71.5,23.3,821,551,485,430,17.193,F,right,2
90833,47.6,160.1,67.8,23.6,839,557,467,425,17.59,F,right,2
90834,41.6,157.1,65.7,22,825,530,493,405,17.42,F,right,2
90835,54.9,164.8,69.3,23.5,871,570,498,416,17.357,F,right,1
90836,45,158.6,66.1,23.7,853,514,485,415,18.655,F,right,1
90837,78.1,165.4,93.7,25,850,618,517,451,17.412,F,right,1
90838,65.1,166.6,73.1,24.7,894,573,490,456,16.952,F,right,2
90839,51.9,157.2,69.3,22.2,838,540,473,408,18.688,F,right,2
90840,55.7,157.5,74,23.4,835,548,460,410,18.162,F,right,2
90841,36.8,136,67.1,22.2,709,461,439,365,9.924,M,right,
90842,32.5,142.1,60.8,22.2,730,473,460,382,11.14,M,right,1
90843,29.2,137.7,59.5,21.1,736,456,436,365,9.749,M,right,2
90844,32.4,134.1,62.8,21.4,697,452,435,364,9.919,M,right,1
90845,23.6,124,55.1,19.7,657,399,393,328,8.572,M,right,1
90846,34.2,132,63.1,21.4,723,443,430,353,8.451,M,right,1
90847,24.4,120.5,54.3,18.9,652,393,387,327,7.745,M,both,2
90848,20.1,115.8,50.2,18.2,640,363,359,314,6.494,M,right,4
90849,22.7,120.9,53.4,17.7,679,372,373,306,6.631,M,right,2
90850,28.3,127.6,61.7,20.4,678,421,387,333,7.843,M,right,2
90851,19.4,111.8,47.3,18,615,347,341,294,5.941,M,right,2
90852,22.2,115.9,50.6,17.7,652,357,364,307,5.853,M,right,1
90853,66.1,170,89.5,26.6,866,583,556,477,14.562,M,both,1
90854,53.2,160.3,68.3,24.9,805,533,531,458,15.455,M,right,3
90855,41.6,161.9,63.2,25.7,834,521,533,458,12.78,M,right,3
90856,38.2,147.4,61.5,23,744,490,484,398,13.125,M,right,10
90857,54.4,154.9,67.1,23.7,797,537,524,424,13.292,M,right,2
90858,15.1,97.5,50.6,14.2,549,314,266,268,3.937,F,right,1
90859,15.4,102.9,49,16.3,590,303,295,273,4.503,F,right,6
90860,17.3,108.5,50.2,16.5,597,343,335,286,4.796,F,right,2
90861,20.3,106.4,58.2,17.4,603,324,327,282,4.799,M,left,1
90862,13.1,98.7,45.7,15.2,569,299,268,247,4.386,F,right,3
90863,15.4,99,47,15.7,561,319,302,266,4.783,M,right,1
90864,16.5,102,50,15.6,595,314,282,272,3.909,M,right,1
90865,15.5,98.6,52,16.2,573,304,291,257,3.501,F,right,2
90866,16.2,104.1,48.1,17,584,319,295,284,4.624,M,right,1
90867,15.4,101.9,49,15.9,590,320,315,270,4.292,M,right,1
90868,18.1,106.5,48.7,16.3,603,331,320,287,4.418,M,right,1
90869,11.7,87.6,46.8,13.7,503,268,256,226,2.143,F,right,4
90870,16.3,100.4,49.1,17.1,535,324,311,258,3.216,F,right,2
90871,13.8,87.2,48.1,14,515,259,260,228,2.143,F,right,3
90872,18.1,104.3,50,17.1,579,331,317,274,3.512,F,right,2
90873,12,90.8,44,14.3,550,269,260,245,3.074,M,left,4
90874,12.6,92.5,42.3,14.4,533,284,274,234,3.83,M,right,1
90875,14.5,94.4,49.2,15.4,565,274,274,256,2.499,M,right,1
90876,13.7,92.9,48.4,14.6,551,281,267,252,2.628,M,right,1
90877,14.6,92.8,47.1,14.9,549,290,288,251,2.757,F,right,
90878,21.4,112,55,17.7,624,364,336,294,4.829,F,left,2
90879,10.2,81.3,42.2,11.6,488,242,235,215,2.212,M,right,2
90880,16.3,102.8,48.1,15.3,568,332,308,260,4.646,F,right,1
90881,16.3,101.1,51.5,15,555,322,291,262,3.293,F,right,1
90882,18.8,108.2,51.7,16.9,610,343,320,280,4.569,F,right,2
90883,14,98.6,47.4,15.1,576,293,273,256,3.709,M,both,1
90884,11.7,85.8,46.2,13.1,488,262,255,,2.313,F,right,1
90885,20.6,108.4,55.5,16.8,629,331,308,282,4.793,F,right,2
90886,15.6,98.5,54.7,15.1,559,317,274,238,3.463,F,right,1
90887,22,114.6,54.1,18,619,353,373,297,5.96,M,right,3
90888,18.4,108.6,50.2,17.1,611,330,320,286,4.788,F,right,1
90889,12.7,89,47.2,13,526,266,254,220,2.989,M,right,2
90890,16,107,45.7,15.6,598,329,313,284,5.251,F,right,1
90891,17.9,108.2,52.2,16.4,609,329,308,280,5.253,F,right,2
90892,32,128.4,63.5,21.5,689,406,390,365,5.782,M,right,1
90893,17.2,102.2,53.8,16.1,580,318,318,272,4.205,F,left,6
90894,18.4,110.8,53.2,17.2,621,332,329,294,5.571,F,right,1
90895,11.7,84.2,48.5,13.2,514,257,237,218,2.028,F,right,2
90896,15.3,98.5,49.8,16.1,533,292,292,254,3.066,M,right,1
90897,11.6,89.8,44.5,14.7,531,261,246,242,2.579,F,right,1
90898,17.8,105.8,51.8,17.1,565,338,311,282,4.183,F,left,1
90899,16,96.8,50,15.9,,292,280,257,3.665,F,right,1
90900,13,93.7,49.3,14,545,286,274,230,2.877,F,right,2
90901,20.5,99.4,60.6,16.9,576,309,311,276,3.148,M,right,1
90902,12.5,96.9,43.4,14.8,557,287,281,261,3.101,F,right,1
90903,15,105,49,17.5,568,323,314,288,3.835,F,right,2
90904,14.1,93.8,47.7,14.6,535,287,279,245,2.841,F,left,1
90905,14,95.8,50.5,14.5,530,301,271,250,3.874,F,right,1
90906,15.7,96.6,52.2,15.4,545,308,283,254,3.408,F,both,6
90907,13.2,93.7,49.5,14.3,532,292,285,230,3.416,F,,3
90908,20,112.7,50.6,18.3,631,356,340,307,4.969,M,right,3
90909,18.8,112.2,52.6,18.2,628,337,358,299,4.635,M,both,1
90910,17.6,106.3,50.4,17.1,619,331,324,282,4.555,M,right,3
90911,15.3,103.8,48.6,16.6,606,305,311,270,4.569,M,right,4
90912,17.8,104.9,53.3,16,608,330,319,267,4.271,M,right,1
90913,15.9,101.4,50.7,14.8,577,328,302,261,5.059,M,both,2
90914,16.3,103.9,47.6,16.6,617,303,305,269,4.366,M,right,1
90915,14.9,101.8,47.7,17.8,588,335,292,270,3.753,F,right,1
